125 1
1 5 1 -1.1160187046500154e+0 1.1160187046500154e+0 -1.1160187046500154e+0 1.5100000000000000e+2
2 5 1 -5.5800935232500770e-1 1.1160187046500154e+0 -1.1160187046500154e+0 2.5100000000000000e+2
3 5 1 0.0000000000000000e+0 1.1160187046500154e+0 -1.1160187046500154e+0 3.5100000000000000e+2
4 5 1 5.5800935232500770e-1 1.1160187046500154e+0 -1.1160187046500154e+0 4.5100000000000000e+2
5 5 1 1.1160187046500154e+0 1.1160187046500154e+0 -1.1160187046500154e+0 5.5100000000000000e+2
1 1 2 -1.1160187046500154e+0 -1.1160187046500154e+0 -5.5800935232500748e-1 1.1200000000000000e+2
2 1 2 -5.5800935232500770e-1 -1.1160187046500154e+0 -5.5800935232500759e-1 2.1200000000000000e+2
3 1 2 0.0000000000000000e+0 -1.1160187046500154e+0 -5.5800935232500759e-1 3.1200000000000000e+2
4 1 2 5.5800935232500770e-1 -1.1160187046500154e+0 -5.5800935232500770e-1 4.1200000000000000e+2
5 1 2 1.1160187046500154e+0 -1.1160187046500154e+0 -5.5800935232500770e-1 5.1200000000000000e+2
1 2 2 -1.1160187046500154e+0 -5.5800935232500759e-1 -5.5800935232500759e-1 1.2200000000000000e+2
2 2 2 -5.5800935232500770e-1 -5.5800935232500770e-1 -5.5800935232500759e-1 2.2200000000000000e+2
3 2 2 0.0000000000000000e+0 -5.5800935232500770e-1 -5.5800935232500770e-1 3.2200000000000000e+2
4 2 2 5.5800935232500770e-1 -5.5800935232500770e-1 -5.5800935232500770e-1 4.2200000000000000e+2
5 2 2 1.1160187046500154e+0 -5.5800935232500770e-1 -5.5800935232500770e-1 5.2200000000000000e+2
1 3 2 -1.1160187046500154e+0 6.8336436721910835e-17 -5.5800935232500759e-1 1.3200000000000000e+2
2 3 2 -5.5800935232500770e-1 3.4168218360955418e-17 -5.5800935232500770e-1 2.3200000000000000e+2
3 3 2 0.0000000000000000e+0 0.0000000000000000e+0 -5.5800935232500770e-1 3.3200000000000000e+2
4 3 2 5.5800935232500770e-1 -3.4168218360955418e-17 -5.5800935232500770e-1 4.3200000000000000e+2
5 3 2 1.1160187046500154e+0 -6.8336436721910835e-17 -5.5800935232500770e-1 5.3200000000000000e+2
1 4 2 -1.1160187046500154e+0 5.5800935232500770e-1 -5.5800935232500770e-1 1.4200000000000000e+2
2 4 2 -5.5800935232500770e-1 5.5800935232500770e-1 -5.5800935232500770e-1 2.4200000000000000e+2
3 4 2 0.0000000000000000e+0 5.5800935232500770e-1 -5.5800935232500770e-1 3.4200000000000000e+2
4 4 2 5.5800935232500770e-1 5.5800935232500770e-1 -5.5800935232500770e-1 4.4200000000000000e+2
5 4 2 1.1160187046500154e+0 5.5800935232500759e-1 -5.5800935232500770e-1 5.4200000000000000e+2
1 5 2 -1.1160187046500154e+0 1.1160187046500154e+0 -5.5800935232500770e-1 1.5200000000000000e+2
2 5 2 -5.5800935232500770e-1 1.1160187046500154e+0 -5.5800935232500770e-1 2.5200000000000000e+2
3 5 2 0.0000000000000000e+0 1.1160187046500154e+0 -5.5800935232500770e-1 3.5200000000000000e+2
4 5 2 5.5800935232500770e-1 1.1160187046500154e+0 -5.5800935232500770e-1 4.5200000000000000e+2
5 5 2 1.1160187046500154e+0 1.1160187046500154e+0 -5.5800935232500781e-1 5.5200000000000000e+2
1 1 3 -1.1160187046500154e+0 -1.1160187046500154e+0 1.3667287344382167e-16 1.1300000000000000e+2
2 1 3 -5.5800935232500770e-1 -1.1160187046500154e+0 1.0250465508286625e-16 2.1300000000000000e+2
3 1 3 0.0000000000000000e+0 -1.1160187046500154e+0 6.8336436721910835e-17 3.1300000000000000e+2
4 1 3 5.5800935232500770e-1 -1.1160187046500154e+0 3.4168218360955418e-17 4.1300000000000000e+2
5 1 3 1.1160187046500154e+0 -1.1160187046500154e+0 0.0000000000000000e+0 5.1300000000000000e+2
1 2 3 -1.1160187046500154e+0 -5.5800935232500759e-1 1.0250465508286625e-16 1.2300000000000000e+2
2 2 3 -5.5800935232500770e-1 -5.5800935232500770e-1 6.8336436721910835e-17 2.2300000000000000e+2
3 2 3 0.0000000000000000e+0 -5.5800935232500770e-1 3.4168218360955418e-17 3.2300000000000000e+2
4 2 3 5.5800935232500770e-1 -5.5800935232500770e-1 0.0000000000000000e+0 4.2300000000000000e+2
5 2 3 1.1160187046500154e+0 -5.5800935232500770e-1 -3.4168218360955418e-17 5.2300000000000000e+2
1 3 3 -1.1160187046500154e+0 6.8336436721910835e-17 6.8336436721910835e-17 1.3300000000000000e+2
2 3 3 -5.5800935232500770e-1 3.4168218360955418e-17 3.4168218360955418e-17 2.3300000000000000e+2
3 3 3 0.0000000000000000e+0 0.0000000000000000e+0 0.0000000000000000e+0 3.3300000000000000e+2
4 3 3 5.5800935232500770e-1 -3.4168218360955418e-17 -3.4168218360955418e-17 4.3300000000000000e+2
5 3 3 1.1160187046500154e+0 -6.8336436721910835e-17 -6.8336436721910835e-17 5.3300000000000000e+2
1 4 3 -1.1160187046500154e+0 5.5800935232500770e-1 3.4168218360955418e-17 1.4300000000000000e+2
2 4 3 -5.5800935232500770e-1 5.5800935232500770e-1 0.0000000000000000e+0 2.4300000000000000e+2
3 4 3 0.0000000000000000e+0 5.5800935232500770e-1 -3.4168218360955418e-17 3.4300000000000000e+2
4 4 3 5.5800935232500770e-1 5.5800935232500770e-1 -6.8336436721910835e-17 4.4300000000000000e+2
5 4 3 1.1160187046500154e+0 5.5800935232500759e-1 -1.0250465508286625e-16 5.4300000000000000e+2
1 5 3 -1.1160187046500154e+0 1.1160187046500154e+0 0.0000000000000000e+0 1.5300000000000000e+2
2 5 3 -5.5800935232500770e-1 1.1160187046500154e+0 -3.4168218360955418e-17 2.5300000000000000e+2
3 5 3 0.0000000000000000e+0 1.1160187046500154e+0 -6.8336436721910835e-17 3.5300000000000000e+2
4 5 3 5.5800935232500770e-1 1.1160187046500154e+0 -1.0250465508286625e-16 4.5300000000000000e+2
5 5 3 1.1160187046500154e+0 1.1160187046500154e+0 -1.3667287344382167e-16 5.5300000000000000e+2
1 1 4 -1.1160187046500154e+0 -1.1160187046500154e+0 5.5800935232500781e-1 1.1400000000000000e+2
2 1 4 -5.5800935232500770e-1 -1.1160187046500154e+0 5.5800935232500770e-1 2.1400000000000000e+2
3 1 4 0.0000000000000000e+0 -1.1160187046500154e+0 5.5800935232500770e-1 3.1400000000000000e+2
4 1 4 5.5800935232500770e-1 -1.1160187046500154e+0 5.5800935232500770e-1 4.1400000000000000e+2
5 1 4 1.1160187046500154e+0 -1.1160187046500154e+0 5.5800935232500770e-1 5.1400000000000000e+2
1 2 4 -1.1160187046500154e+0 -5.5800935232500759e-1 5.5800935232500770e-1 1.2400000000000000e+2
2 2 4 -5.5800935232500770e-1 -5.5800935232500770e-1 5.5800935232500770e-1 2.2400000000000000e+2
3 2 4 0.0000000000000000e+0 -5.5800935232500770e-1 5.5800935232500770e-1 3.2400000000000000e+2
4 2 4 5.5800935232500770e-1 -5.5800935232500770e-1 5.5800935232500770e-1 4.2400000000000000e+2
5 2 4 1.1160187046500154e+0 -5.5800935232500770e-1 5.5800935232500770e-1 5.2400000000000000e+2
1 3 4 -1.1160187046500154e+0 6.8336436721910835e-17 5.5800935232500770e-1 1.3400000000000000e+2
2 3 4 -5.5800935232500770e-1 3.4168218360955418e-17 5.5800935232500770e-1 2.3400000000000000e+2
3 3 4 0.0000000000000000e+0 0.0000000000000000e+0 5.5800935232500770e-1 3.3400000000000000e+2
4 3 4 5.5800935232500770e-1 -3.4168218360955418e-17 5.5800935232500770e-1 4.3400000000000000e+2
5 3 4 1.1160187046500154e+0 -6.8336436721910835e-17 5.5800935232500759e-1 5.3400000000000000e+2
1 4 4 -1.1160187046500154e+0 5.5800935232500770e-1 5.5800935232500770e-1 1.4400000000000000e+2
2 4 4 -5.5800935232500770e-1 5.5800935232500770e-1 5.5800935232500770e-1 2.4400000000000000e+2
3 4 4 0.0000000000000000e+0 5.5800935232500770e-1 5.5800935232500770e-1 3.4400000000000000e+2
4 4 4 5.5800935232500770e-1 5.5800935232500770e-1 5.5800935232500759e-1 4.4400000000000000e+2
5 4 4 1.1160187046500154e+0 5.5800935232500759e-1 5.5800935232500759e-1 5.4400000000000000e+2
1 5 4 -1.1160187046500154e+0 1.1160187046500154e+0 5.5800935232500770e-1 1.5400000000000000e+2
2 5 4 -5.5800935232500770e-1 1.1160187046500154e+0 5.5800935232500770e-1 2.5400000000000000e+2
3 5 4 0.0000000000000000e+0 1.1160187046500154e+0 5.5800935232500759e-1 3.5400000000000000e+2
4 5 4 5.5800935232500770e-1 1.1160187046500154e+0 5.5800935232500759e-1 4.5400000000000000e+2
5 5 4 1.1160187046500154e+0 1.1160187046500154e+0 5.5800935232500748e-1 5.5400000000000000e+2
1 1 5 -1.1160187046500154e+0 -1.1160187046500154e+0 1.1160187046500154e+0 1.1500000000000000e+2
2 1 5 -5.5800935232500770e-1 -1.1160187046500154e+0 1.1160187046500154e+0 2.1500000000000000e+2
3 1 5 0.0000000000000000e+0 -1.1160187046500154e+0 1.1160187046500154e+0 3.1500000000000000e+2
4 1 5 5.5800935232500770e-1 -1.1160187046500154e+0 1.1160187046500154e+0 4.1500000000000000e+2
5 1 5 1.1160187046500154e+0 -1.1160187046500154e+0 1.1160187046500154e+0 5.1500000000000000e+2
1 2 5 -1.1160187046500154e+0 -5.5800935232500759e-1 1.1160187046500154e+0 1.2500000000000000e+2
2 2 5 -5.5800935232500770e-1 -5.5800935232500770e-1 1.1160187046500154e+0 2.2500000000000000e+2
3 2 5 0.0000000000000000e+0 -5.5800935232500770e-1 1.1160187046500154e+0 3.2500000000000000e+2
4 2 5 5.5800935232500770e-1 -5.5800935232500770e-1 1.1160187046500154e+0 4.2500000000000000e+2
5 2 5 1.1160187046500154e+0 -5.5800935232500770e-1 1.1160187046500154e+0 5.2500000000000000e+2
1 3 5 -1.1160187046500154e+0 6.8336436721910835e-17 1.1160187046500154e+0 1.3500000000000000e+2
2 3 5 -5.5800935232500770e-1 3.4168218360955418e-17 1.1160187046500154e+0 2.3500000000000000e+2
3 3 5 0.0000000000000000e+0 0.0000000000000000e+0 1.1160187046500154e+0 3.3500000000000000e+2
4 3 5 5.5800935232500770e-1 -3.4168218360955418e-17 1.1160187046500154e+0 4.3500000000000000e+2
5 3 5 1.1160187046500154e+0 -6.8336436721910835e-17 1.1160187046500154e+0 5.3500000000000000e+2
1 4 5 -1.1160187046500154e+0 5.5800935232500770e-1 1.1160187046500154e+0 1.4500000000000000e+2
2 4 5 -5.5800935232500770e-1 5.5800935232500770e-1 1.1160187046500154e+0 2.4500000000000000e+2
3 4 5 0.0000000000000000e+0 5.5800935232500770e-1 1.1160187046500154e+0 3.4500000000000000e+2
4 4 5 5.5800935232500770e-1 5.5800935232500770e-1 1.1160187046500154e+0 4.4500000000000000e+2
5 4 5 1.1160187046500154e+0 5.5800935232500759e-1 1.1160187046500152e+0 5.4500000000000000e+2
1 5 5 -1.1160187046500154e+0 1.1160187046500154e+0 1.1160187046500154e+0 1.5500000000000000e+2
2 5 5 -5.5800935232500770e-1 1.1160187046500154e+0 1.1160187046500154e+0 2.5500000000000000e+2
3 5 5 0.0000000000000000e+0 1.1160187046500154e+0 1.1160187046500154e+0 3.5500000000000000e+2
4 5 5 5.5800935232500770e-1 1.1160187046500154e+0 1.1160187046500152e+0 4.5500000000000000e+2
5 5 5 1.1160187046500154e+0 1.1160187046500154e+0 1.1160187046500152e+0 5.5500000000000000e+2
